0.999406,0.000594
0.999836,0.000164
0.997232,0.002768
0.993371,0.006629
0.999917,0.000083
0.999998,0.000002
0.994448,0.005552
0.997240,0.002760
0.999994,0.000006
0.999996,0.000004
0.976941,0.023059
0.999608,0.000392
0.999952,0.000048
0.990763,0.009237
1.000000,0.000000
0.999976,0.000024
0.998830,0.001170
0.999899,0.000101
0.946097,0.053903
0.996344,0.003656
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.999999,0.000001
0.988925,0.011075
1.000000,0.000000
0.998217,0.001783
0.999690,0.000310
0.999839,0.000161
1.000000,0.000000
0.999999,0.000001
0.999996,0.000004
0.757189,0.242811
0.999952,0.000048
0.999990,0.000010
0.997567,0.002433
0.999971,0.000029
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
0.999992,0.000008
0.999989,0.000011
0.999999,0.000001
1.000000,0.000000
0.999996,0.000004
1.000000,0.000000
0.999996,0.000004
1.000000,0.000000
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
0.999996,0.000004
0.999999,0.000001
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.962576,0.037424
1.000000,0.000000
1.000000,0.000000
0.999956,0.000044
0.999998,0.000002
0.999886,0.000114
0.999905,0.000095
0.999995,0.000005
0.999996,0.000004
1.000000,0.000000
0.999995,0.000005
0.999997,0.000003
1.000000,0.000000
0.999738,0.000262
1.000000,0.000000
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.999976,0.000024
0.999988,0.000012
0.997601,0.002399
0.999999,0.000001
0.999999,0.000001
0.999997,0.000003
0.999949,0.000051
0.999988,0.000012
0.999998,0.000002
0.999989,0.000011
0.999990,0.000010
0.999998,0.000002
0.999998,0.000002
0.999960,0.000040
0.999975,0.000025
0.999850,0.000150
0.999952,0.000048
0.999922,0.000078
1.000000,0.000000
0.999997,0.000003
0.999720,0.000280
1.000000,0.000000
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
0.999915,0.000085
1.000000,0.000000
1.000000,0.000000
0.999144,0.000856
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.999999,0.000001
0.999547,0.000453
1.000000,0.000000
0.999974,0.000026
0.999828,0.000172
1.000000,0.000000
0.997686,0.002314
0.999994,0.000006
0.999943,0.000057
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
0.999997,0.000003
0.999551,0.000449
1.000000,0.000000
1.000000,0.000000
0.999997,0.000003
0.999997,0.000003
0.999967,0.000033
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.999632,0.000368
0.999341,0.000659
0.999995,0.000005
0.999919,0.000081
0.999942,0.000058
0.999188,0.000812
0.999997,0.000003
0.999990,0.000010
1.000000,0.000000
0.999975,0.000025
0.999846,0.000154
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.999994,0.000006
1.000000,0.000000
0.999999,0.000001
0.999937,0.000063
0.999999,0.000001
0.999999,0.000001
1.000000,0.000000
0.999999,0.000001
0.999903,0.000097
1.000000,0.000000
0.999999,0.000001
0.999843,0.000157
0.999973,0.000027
1.000000,0.000000
1.000000,0.000000
0.999999,0.000001
0.999858,0.000142
0.999996,0.000003
1.000000,0.000000
0.999998,0.000002
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.999970,0.000030
1.000000,0.000000
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
0.999545,0.000455
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.935035,0.064965
0.999998,0.000002
1.000000,0.000000
0.999886,0.000114
0.998956,0.001044
1.000000,0.000000
0.999998,0.000002
0.999705,0.000295
0.999999,0.000001
0.999998,0.000002
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
0.999997,0.000003
0.999992,0.000008
1.000000,0.000000
0.999987,0.000013
0.999999,0.000001
1.000000,0.000000
1.000000,0.000000
0.999955,0.000045
0.999817,0.000183
0.999986,0.000014
0.999937,0.000063
0.999448,0.000552
1.000000,0.000000
1.000000,0.000000
0.999992,0.000008
0.999812,0.000188
0.999989,0.000011
0.999992,0.000008
0.999992,0.000008
1.000000,0.000000
0.999959,0.000041
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
0.999836,0.000164
0.999661,0.000339
0.999060,0.000940
0.999998,0.000002
0.999979,0.000021
0.999999,0.000001
0.075305,0.924695
1.000000,0.000000
0.999974,0.000026
0.999946,0.000054
0.999947,0.000053
0.999998,0.000002
0.999980,0.000020
1.000000,0.000000
0.999565,0.000435
0.999898,0.000102
0.999837,0.000163
0.999973,0.000027
0.999767,0.000233
0.998924,0.001076
0.995207,0.004793
0.999945,0.000055
0.992334,0.007666
0.997681,0.002318
0.999837,0.000163
0.999852,0.000148
0.999989,0.000011
0.999988,0.000012
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.909253,0.090747
0.999999,0.000001
0.999999,0.000001
0.999999,0.000001
0.999959,0.000041
0.999949,0.000051
0.999779,0.000221
0.999876,0.000124
0.999156,0.000844
0.999937,0.000063
0.999986,0.000014
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.999999,0.000001
1.000000,0.000000
0.999964,0.000036
0.999918,0.000082
0.999960,0.000040
0.999974,0.000026
0.999991,0.000009
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.999607,0.000393
1.000000,0.000000
1.000000,0.000000
0.999999,0.000001
1.000000,0.000000
0.999941,0.000059
0.999836,0.000164
0.999992,0.000008
0.999998,0.000002
1.000000,0.000000
0.998815,0.001185
1.000000,0.000000
0.999999,0.000001
0.729770,0.270230
0.796691,0.203309
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.999609,0.000391
0.938895,0.061105
0.919940,0.080060
0.968486,0.031514
0.887182,0.112818
0.999999,0.000001
0.999385,0.000615
0.999773,0.000227
0.999604,0.000396
0.999966,0.000034
0.999998,0.000002
0.999945,0.000055
0.999991,0.000009
0.569480,0.430520
0.999886,0.000114
0.999999,0.000001
0.999627,0.000373
0.925960,0.074040
0.980594,0.019406
0.999108,0.000892
0.981656,0.018344
0.999951,0.000049
0.738623,0.261377
0.998530,0.001470
0.999226,0.000774
0.993912,0.006088
0.999992,0.000008
0.999023,0.000978
1.000000,0.000000
0.999978,0.000022
0.999936,0.000064
0.777229,0.222771
0.485308,0.514692
0.999908,0.000092
1.000000,0.000000
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.996650,0.003350
0.999998,0.000002
0.999982,0.000018
1.000000,0.000000
0.999986,0.000014
1.000000,0.000000
0.987904,0.012097
0.999995,0.000005
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.996471,0.003529
0.999965,0.000035
0.999994,0.000006
0.999984,0.000016
0.999968,0.000032
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.999999,0.000001
0.999999,0.000001
1.000000,0.000000
0.084560,0.915440
0.074530,0.925470
0.999998,0.000002
0.999979,0.000021
0.999999,0.000001
0.075305,0.924695
1.000000,0.000000
0.999995,0.000005
0.999990,0.000010
0.999982,0.000018
0.999853,0.000147
0.999121,0.000879
0.999109,0.000891
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.999995,0.000005
0.999836,0.000164
0.996217,0.003783
1.000000,0.000000
0.999986,0.000014
0.999998,0.000002
0.999883,0.000117
0.999990,0.000010
0.995488,0.004512
0.999796,0.000204
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.995578,0.004422
0.999999,0.000001
0.381857,0.618143
0.999969,0.000031
0.999668,0.000332
0.575557,0.424443
0.992902,0.007098
0.345861,0.654139
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
0.999952,0.000048
1.000000,0.000000
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
0.999997,0.000003
0.999948,0.000052
0.999998,0.000002
0.999994,0.000006
1.000000,0.000000
0.999503,0.000497
0.999803,0.000197
0.999126,0.000874
0.999999,0.000001
0.999999,0.000001
0.999972,0.000027
0.999743,0.000257
1.000000,0.000000
1.000000,0.000000
0.994746,0.005254
0.999298,0.000702
1.000000,0.000000
0.999999,0.000001
0.999915,0.000085
0.999682,0.000318
0.999822,0.000178
0.999978,0.000022
0.999130,0.000870
0.998520,0.001480
0.999970,0.000030
0.999996,0.000004
0.999996,0.000004
0.996983,0.003017
0.999087,0.000913
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.999995,0.000005
1.000000,0.000000
0.999989,0.000011
1.000000,0.000000
1.000000,0.000000
0.999998,0.000002
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.999998,0.000002
1.000000,0.000000
1.000000,0.000000
0.999988,0.000012
1.000000,0.000000
1.000000,0.000000
0.999632,0.000368
0.999984,0.000016
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.976577,0.023423
0.941560,0.058440
0.970427,0.029573
0.999910,0.000090
0.597184,0.402816
1.000000,0.000000
0.987755,0.012245
0.999975,0.000025
0.999709,0.000291
0.999999,0.000001
0.998623,0.001377
0.998979,0.001021
1.000000,0.000000
0.999881,0.000119
0.999975,0.000025
0.999930,0.000070
0.999034,0.000966
0.999981,0.000019
0.999819,0.000181
0.999801,0.000199
0.991734,0.008266
0.999824,0.000176
0.990802,0.009198
0.999943,0.000057
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
0.999995,0.000005
0.999913,0.000087
0.999982,0.000018
0.999980,0.000020
0.999996,0.000004
0.999965,0.000035
0.999422,0.000578
0.999684,0.000316
0.999985,0.000016
0.999984,0.000016
0.995057,0.004943
0.999988,0.000012
0.966010,0.033990
0.840470,0.159530
0.999690,0.000310
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.999998,0.000002
0.994205,0.005795
1.000000,0.000000
1.000000,0.000000
0.999986,0.000014
1.000000,0.000000
0.999941,0.000059
0.999985,0.000015
1.000000,0.000001
0.999999,0.000001
1.000000,0.000000
0.999994,0.000006
1.000000,0.000000
0.999863,0.000137
1.000000,0.000000
0.999999,0.000001
1.000000,0.000000
0.999986,0.000014
1.000000,0.000000
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.999996,0.000004
0.995810,0.004190
0.999998,0.000002
0.999110,0.000890
0.999865,0.000135
0.999993,0.000007
0.777495,0.222505
0.999966,0.000034
0.999966,0.000034
1.000000,0.000000
1.000000,0.000000
0.999999,0.000002
0.999941,0.000059
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.999997,0.000003
0.999998,0.000002
1.000000,0.000000
0.999999,0.000001
1.000000,0.000000
0.999998,0.000002
0.999993,0.000007
0.999998,0.000002
0.999989,0.000011
0.999524,0.000476
1.000000,0.000000
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.475686,0.524314
0.997605,0.002395
0.874355,0.125645
0.999564,0.000436
0.998775,0.001225
0.999953,0.000047
0.999998,0.000003
0.049275,0.950725
0.964575,0.035425
0.894145,0.105855
0.999761,0.000239
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
0.999966,0.000034
0.999957,0.000043
0.999814,0.000186
1.000000,0.000000
0.998919,0.001081
0.999954,0.000046
0.999997,0.000003
0.999800,0.000200
0.999971,0.000029
0.999065,0.000935
0.999999,0.000001
1.000000,0.000000
1.000000,0.000000
0.999999,0.000001
0.999993,0.000007
0.999918,0.000082
0.999996,0.000004
1.000000,0.000000
1.000000,0.000000
0.999985,0.000015
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.074031,0.925969
0.101871,0.898129
0.089658,0.910342
0.074384,0.925616
0.074315,0.925685
0.074011,0.925989
0.073705,0.926295
0.073842,0.926158
0.073839,0.926161
0.144156,0.855844
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000001
0.999999,0.000001
0.973059,0.026941
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.999987,0.000013
0.999990,0.000010
0.999996,0.000004
0.999359,0.000641
0.999437,0.000563
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.999898,0.000102
0.999998,0.000002
0.999602,0.000398
0.999924,0.000076
1.000000,0.000000
0.999986,0.000014
1.000000,0.000000
0.999999,0.000001
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.999998,0.000002
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.999997,0.000003
0.999995,0.000005
0.999007,0.000993
1.000000,0.000001
0.999881,0.000119
0.999999,0.000001
1.000000,0.000000
0.999667,0.000333
0.999998,0.000002
0.999905,0.000095
0.999998,0.000002
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
0.999980,0.000020
1.000000,0.000000
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.999998,0.000002
0.999954,0.000046
0.999960,0.000040
1.000000,0.000000
0.999996,0.000004
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.999996,0.000004
0.999998,0.000002
0.448765,0.551235
0.999841,0.000159
0.912610,0.087390
0.999980,0.000020
0.999981,0.000019
0.998573,0.001427
0.999232,0.000768
0.998865,0.001135
0.999419,0.000581
0.999960,0.000040
0.999955,0.000045
0.996846,0.003154
0.999920,0.000080
0.999977,0.000023
0.983948,0.016052
0.999941,0.000059
0.999550,0.000450
0.997930,0.002070
0.998817,0.001183
0.999838,0.000162
0.616400,0.383600
0.999941,0.000059
0.999708,0.000292
0.999925,0.000075
0.999734,0.000266
1.000000,0.000000
0.999971,0.000029
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.074843,0.925157
0.074083,0.925917
0.077049,0.922951
0.073698,0.926302
0.083568,0.916432
0.073894,0.926106
0.074161,0.925839
0.074569,0.925431
0.097177,0.902823
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.999988,0.000012
0.999944,0.000056
0.999998,0.000002
0.999977,0.000023
0.999999,0.000001
1.000000,0.000000
0.997147,0.002853
0.999992,0.000009
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.999992,0.000008
0.999993,0.000007
1.000000,0.000000
0.999997,0.000003
1.000000,0.000000
0.999313,0.000687
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.985290,0.014710
0.999943,0.000057
0.999973,0.000027
1.000000,0.000000
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.999993,0.000007
1.000000,0.000000
0.999982,0.000018
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.999995,0.000005
1.000000,0.000000
1.000000,0.000000
0.999999,0.000001
0.999957,0.000043
0.999805,0.000195
0.998916,0.001084
0.999996,0.000004
1.000000,0.000000
0.999965,0.000035
0.999850,0.000150
0.999774,0.000226
0.999992,0.000008
0.999984,0.000016
0.999996,0.000004
0.999953,0.000047
0.999999,0.000002
0.999531,0.000469
0.999997,0.000003
0.999998,0.000002
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.999974,0.000026
1.000000,0.000000
0.999175,0.000825
0.999999,0.000001
0.999993,0.000007
0.999151,0.000849
0.988642,0.011358
0.998139,0.001861
1.000000,0.000000
0.999999,0.000001
1.000000,0.000000
1.000000,0.000000
0.999963,0.000037
0.999998,0.000002
0.999915,0.000085
0.997260,0.002740
0.999968,0.000032
0.793000,0.207000
0.999385,0.000616
0.999997,0.000003
0.999999,0.000001
0.999998,0.000002
0.999999,0.000001
0.998068,0.001932
1.000000,0.000000
0.999998,0.000002
1.000000,0.000000
0.999963,0.000037
0.999851,0.000149
0.999917,0.000083
1.000000,0.000000
0.999999,0.000001
0.999999,0.000001
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.999965,0.000035
0.999998,0.000002
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
0.999990,0.000010
1.000000,0.000000
1.000000,0.000000
0.999992,0.000008
1.000000,0.000000
0.999478,0.000522
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.999931,0.000069
1.000000,0.000000
0.999958,0.000042
0.999998,0.000002
1.000000,0.000000
0.999983,0.000017
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.999657,0.000344
1.000000,0.000000
1.000000,0.000000
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.999981,0.000019
0.999891,0.000109
1.000000,0.000000
1.000000,0.000000
0.999975,0.000025
0.999994,0.000006
0.999983,0.000017
0.999990,0.000010
1.000000,0.000000
0.988141,0.011859
1.000000,0.000000
1.000000,0.000000
0.999997,0.000003
0.999998,0.000002
0.999979,0.000021
0.999999,0.000001
0.075305,0.924695
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.998369,0.001631
0.999997,0.000003
0.999977,0.000023
0.999684,0.000316
1.000000,0.000000
0.999752,0.000248
0.999947,0.000053
0.999148,0.000852
0.999970,0.000030
1.000000,0.000000
0.999698,0.000302
0.999999,0.000001
0.999999,0.000001
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
1.000000,0.000000
0.999619,0.000381
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.999992,0.000008
1.000000,0.000000
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
0.999989,0.000011
0.999730,0.000270
0.994745,0.005255
0.999622,0.000378
0.999986,0.000014
0.999992,0.000008
0.999831,0.000169
0.999998,0.000002
0.999979,0.000021
0.999999,0.000001
0.075305,0.924695
1.000000,0.000000
0.999885,0.000115
0.999906,0.000094
0.999813,0.000187
0.445384,0.554616
0.999981,0.000019
0.999944,0.000056
0.999995,0.000005
0.999956,0.000044
0.998448,0.001552
0.999999,0.000001
0.999377,0.000623
0.073671,0.926329
0.073829,0.926171
1.000000,0.000000
